timestamp,symbol,close,open,high,low,close_less_than_ma10_5m,ma10_5m_less_than_ma30_5m,ma30_5m_less_than_ma60_5m,change_rate_5m,boll_range_rate_5m,close_ma60_rate_5m,close_ma60_rate_4h,volume_ma20_rate_5m,volume_ma20_rate_4h,rsi_4h,close_ma30_rate_1d
1678301700000,ETHUSDT,1553.21,1552.77,1554.74,1552.61,0,1,0,0.00028,0.00712,-0.00128,-0.02299,1.27619,2.23908,49.29,-0.03117
1678302000000,ETHUSDT,1552.76,1553.22,1553.39,1552.55,0,1,0,-0.00029,0.00673,-0.00157,-0.02299,1.67257,2.23908,49.29,-0.03117
1678302300000,ETHUSDT,1552.14,1552.75,1552.93,1551.67,0,1,1,-0.0004,0.00635,-0.00204,-0.02299,0.77953,2.23908,49.29,-0.03117
1678302600000,ETHUSDT,1551.07,1552.14,1552.3,1551.06,1,1,1,-0.00069,0.00618,-0.00272,-0.02299,1.21715,2.23908,49.29,-0.03117
1678302900000,ETHUSDT,1552.31,1551.07,1552.32,1550.81,0,1,1,0.00079,0.00602,-0.00193,-0.02299,0.7861,2.23908,49.29,-0.03117
1678303200000,ETHUSDT,1552.14,1552.31,1553.44,1552.06,0,1,1,-0.00011,0.00573,-0.00204,-0.02299,0.56411,2.23908,49.29,-0.03117
1678303500000,ETHUSDT,1552.35,1552.13,1552.59,1551.55,0,1,1,0.00013,0.00512,-0.00197,-0.02299,0.56726,2.23908,49.29,-0.03117
1678303800000,ETHUSDT,1551.16,1552.35,1552.53,1551.16,1,1,1,-0.00077,0.00477,-0.00273,-0.02299,0.5462,2.23908,49.29,-0.03117
1678304100000,ETHUSDT,1554.99,1551.16,1555.15,1551.07,0,1,1,0.00246,0.00464,-0.00033,-0.02299,1.42433,2.23908,49.29,-0.03117
1678304400000,ETHUSDT,1554.35,1554.99,1556.46,1554.23,0,1,1,-0.00042,0.00463,-0.00081,-0.02299,1.28888,2.23908,49.29,-0.03117
1678304700000,ETHUSDT,1554.42,1554.34,1555.3,1554.21,0,1,1,0.00004,0.0047,-0.00083,-0.02299,0.86071,2.23908,49.29,-0.03117
1678305000000,ETHUSDT,1553.35,1554.42,1554.42,1552.7,0,1,1,-0.00069,0.00436,-0.00158,-0.02299,0.75976,2.23908,49.29,-0.03117
1678305300000,ETHUSDT,1552.73,1553.35,1553.49,1552.24,1,1,1,-0.0004,0.00414,-0.00204,-0.02299,0.54807,2.23908,49.29,-0.03117
1678305600000,ETHUSDT,1551.43,1552.72,1553.49,1551.2,1,1,1,-0.00084,0.00396,-0.00288,-0.02693,0.51643,0.91686,39.13,-0.03117
1678305900000,ETHUSDT,1551.4,1551.43,1551.44,1549.81,1,1,1,-0.00002,0.00397,-0.00283,-0.02693,0.6591,0.91686,39.13,-0.03117
1678306200000,ETHUSDT,1550.37,1551.4,1551.41,1550.36,1,1,1,-0.00067,0.00392,-0.00343,-0.02693,0.48574,0.91686,39.13,-0.03117
1678306500000,ETHUSDT,1550.21,1550.37,1550.71,1549.7,1,1,1,-0.00011,0.00404,-0.00347,-0.02693,0.95905,0.91686,39.13,-0.03117
1678306800000,ETHUSDT,1553.19,1550.2,1553.76,1550.2,0,0,1,0.00192,0.00392,-0.00149,-0.02693,1.47325,0.91686,39.13,-0.03117
1678307100000,ETHUSDT,1552.53,1553.19,1553.19,1551.96,0,0,1,-0.00043,0.00338,-0.00185,-0.02693,0.68568,0.91686,39.13,-0.03117
1678307400000,ETHUSDT,1559.49,1552.52,1559.49,1551.99,0,0,1,0.00448,0.005,0.00269,-0.02693,2.62256,0.91686,39.13,-0.03117
1678307700000,ETHUSDT,1559.27,1559.49,1561.29,1558.76,0,0,1,-0.00015,0.00614,0.00255,-0.02693,2.28709,0.91686,39.13,-0.03117
1678308000000,ETHUSDT,1560.24,1559.27,1561,1557.85,0,0,1,0.00062,0.0073,0.00317,-0.02693,1.255,0.91686,39.13,-0.03117
1678308300000,ETHUSDT,1559.55,1560.25,1561.05,1559.16,0,0,1,-0.00045,0.00802,0.00273,-0.02693,1.03222,0.91686,39.13,-0.03117
1678308600000,ETHUSDT,1559.31,1559.55,1560.43,1558.93,0,0,1,-0.00016,0.00852,0.00257,-0.02693,1.07823,0.91686,39.13,-0.03117
1678308900000,ETHUSDT,1560.08,1559.31,1560.13,1558.72,0,0,1,0.00049,0.00894,0.00307,-0.02693,0.62823,0.91686,39.13,-0.03117
1678309200000,ETHUSDT,1560.45,1560.08,1560.46,1559.12,0,0,1,0.00023,0.00941,0.00331,-0.02693,0.32304,0.91686,39.13,-0.03117
1678309500000,ETHUSDT,1558.45,1560.45,1560.72,1558.45,0,0,1,-0.00129,0.00946,0.00208,-0.02693,0.61227,0.91686,39.13,-0.03117
1678309800000,ETHUSDT,1560.67,1558.46,1560.67,1558.16,0,0,1,0.00142,0.00976,0.00351,-0.02693,1.89107,0.91686,39.13,-0.03117
1678310100000,ETHUSDT,1561.05,1560.67,1561.06,1560.23,0,0,1,0.00024,0.00985,0.00369,-0.02693,1.06499,0.91686,39.13,-0.03117
1678310400000,ETHUSDT,1557.98,1561.05,1561.06,1557.48,1,0,1,-0.00197,0.00988,0.00172,-0.02693,3.15202,0.91686,39.13,-0.03117
1678310700000,ETHUSDT,1559.9,1557.99,1560.37,1557.41,0,0,0,0.00123,0.01001,0.00295,-0.02693,2.55387,0.91686,39.13,-0.03117
1678311000000,ETHUSDT,1558.69,1559.89,1560.93,1558.3,1,0,0,-0.00078,0.01001,0.00211,-0.02693,2.03141,0.91686,39.13,-0.03117
1678311300000,ETHUSDT,1554.48,1558.69,1558.95,1552.58,1,0,0,-0.00271,0.00991,-0.0006,-0.02693,2.42069,0.91686,39.13,-0.03117
1678311600000,ETHUSDT,1554.98,1554.49,1555.49,1553,1,0,0,0.00032,0.00969,-0.00028,-0.02693,2.57954,0.91686,39.13,-0.03117
1678311900000,ETHUSDT,1549.66,1554.98,1554.99,1549.26,1,0,0,-0.00343,0.01005,-0.00357,-0.02693,1.81458,0.91686,39.13,-0.03117
1678312200000,ETHUSDT,1551.83,1549.67,1552.99,1548.42,1,0,0,0.0014,0.00998,-0.00204,-0.02693,1.75065,0.91686,39.13,-0.03117
1678312500000,ETHUSDT,1553.02,1551.84,1553.39,1550.05,1,0,0,0.00076,0.00953,-0.00121,-0.02693,1.91671,0.91686,39.13,-0.03117
1678312800000,ETHUSDT,1552.57,1553.02,1553.88,1552.46,1,1,0,-0.00029,0.00908,-0.00144,-0.02693,0.25316,0.91686,39.13,-0.03117
1678313100000,ETHUSDT,1551.41,1552.57,1552.58,1549.65,1,1,0,-0.00075,0.00937,-0.00206,-0.02693,0.41138,0.91686,39.13,-0.03117
1678313400000,ETHUSDT,1550.75,1551.42,1551.42,1550.75,1,1,0,-0.00043,0.00968,-0.00242,-0.02693,0.25641,0.91686,39.13,-0.03117
1678313700000,ETHUSDT,1549.98,1550.76,1550.76,1549.59,1,1,0,-0.0005,0.01026,-0.00285,-0.02693,0.27308,0.91686,39.13,-0.03117
1678314000000,ETHUSDT,1551.07,1549.98,1551.21,1549.97,1,1,0,0.0007,0.01052,-0.00208,-0.02693,0.36212,0.91686,39.13,-0.03117
1678314300000,ETHUSDT,1550.72,1551.06,1551.34,1550.43,1,1,0,-0.00023,0.01061,-0.00224,-0.02693,0.37348,0.91686,39.13,-0.03117
1678314600000,ETHUSDT,1549.07,1550.73,1550.73,1548.74,1,1,0,-0.00107,0.01092,-0.00324,-0.02693,0.52325,0.91686,39.13,-0.03117
1678314900000,ETHUSDT,1550.32,1549.07,1550.32,1548.1,1,1,0,0.0008,0.01093,-0.00231,-0.02693,0.70061,0.91686,39.13,-0.03117
1678315200000,ETHUSDT,1551.43,1550.32,1552.46,1550.31,0,1,0,0.00071,0.01059,-0.00153,-0.02693,0.58139,0.91686,39.13,-0.03117
1678315500000,ETHUSDT,1545.75,1551.43,1551.65,1543.69,1,1,0,-0.00367,0.01093,-0.00512,-0.02693,1.00564,0.91686,39.13,-0.03117
1678315800000,ETHUSDT,1547.02,1545.74,1549.04,1544.81,1,1,0,0.00082,0.0111,-0.00418,-0.02693,0.70695,0.91686,39.13,-0.03117
1678316100000,ETHUSDT,1545.59,1547.03,1548.74,1541,1,1,0,-0.00093,0.01088,-0.00503,-0.02693,2.80755,0.91686,39.13,-0.03117
1678316400000,ETHUSDT,1543.77,1545.59,1548.19,1542.62,1,1,0,-0.00118,0.01059,-0.00608,-0.02693,2.30166,0.91686,39.13,-0.03117
1678316700000,ETHUSDT,1530.89,1543.78,1545.06,1523.61,1,1,0,-0.00835,0.01495,-0.01411,-0.02693,5.50725,0.91686,39.13,-0.03117
1678317000000,ETHUSDT,1537.42,1530.9,1538.67,1528.55,1,1,1,0.00426,0.01541,-0.00972,-0.02693,1.63569,0.91686,39.13,-0.03117
1678317300000,ETHUSDT,1536.99,1537.42,1538.35,1534.24,1,1,1,-0.00028,0.01574,-0.0098,-0.02693,1.07681,0.91686,39.13,-0.03117
1678317600000,ETHUSDT,1535.03,1537,1537.34,1533.93,1,1,1,-0.00128,0.01685,-0.01088,-0.02693,2.16489,0.91686,39.13,-0.03117
1678317900000,ETHUSDT,1533.51,1535.02,1535.9,1531.7,1,1,1,-0.001,0.01781,-0.01166,-0.02693,1.09455,0.91686,39.13,-0.03117
1678318200000,ETHUSDT,1535.94,1533.52,1538.08,1533.08,1,1,1,0.00158,0.01855,-0.00997,-0.02693,1.30471,0.91686,39.13,-0.03117
1678318500000,ETHUSDT,1534.68,1535.95,1535.95,1533.15,1,1,1,-0.00083,0.01909,-0.01059,-0.02693,0.36747,0.91686,39.13,-0.03117
1678318800000,ETHUSDT,1534.34,1534.68,1534.69,1533.47,1,1,1,-0.00023,0.01926,-0.01068,-0.02693,0.26631,0.91686,39.13,-0.03117
1678319100000,ETHUSDT,1536.28,1534.34,1536.73,1533.47,0,1,1,0.00126,0.01897,-0.0093,-0.02693,0.51566,0.91686,39.13,-0.03117
1678319400000,ETHUSDT,1532.81,1536.29,1536.29,1532.72,1,1,1,-0.00226,0.0191,-0.01129,-0.02693,0.41209,0.91686,39.13,-0.03117
1678319700000,ETHUSDT,1532.38,1532.81,1533.97,1532.13,1,1,1,-0.00029,0.01914,-0.01137,-0.02693,0.3866,0.91686,39.13,-0.03117
1678320000000,ETHUSDT,1533.43,1532.38,1534.47,1531.13,1,1,1,0.00068,0.01888,-0.0105,-0.0386,1.38128,1.94192,23.62,-0.04792
1678320300000,ETHUSDT,1534.82,1533.44,1534.82,1531.52,0,1,1,0.0009,0.01804,-0.00942,-0.0386,0.43917,1.94192,23.62,-0.04792
1678320600000,ETHUSDT,1533.65,1534.81,1535,1532.66,1,1,1,-0.00077,0.0171,-0.00998,-0.0386,0.42901,1.94192,23.62,-0.04792
1678320900000,ETHUSDT,1532.97,1533.65,1534.45,1532.54,1,1,1,-0.00045,0.01629,-0.01023,-0.0386,0.37177,1.94192,23.62,-0.04792
1678321200000,ETHUSDT,1535.99,1532.98,1536,1532.97,0,1,1,0.00197,0.01463,-0.00808,-0.0386,0.2403,1.94192,23.62,-0.04792
1678321500000,ETHUSDT,1538.5,1535.99,1539.33,1535.53,0,1,1,0.00163,0.01212,-0.00633,-0.0386,0.54157,1.94192,23.62,-0.04792
1678321800000,ETHUSDT,1537.19,1538.5,1538.51,1535.95,0,1,1,-0.00086,0.01092,-0.00699,-0.0386,0.29206,1.94192,23.62,-0.04792
1678322100000,ETHUSDT,1533.62,1537.19,1537.19,1533.5,1,1,1,-0.00233,0.00903,-0.0091,-0.0386,0.40114,1.94192,23.62,-0.04792
1678322400000,ETHUSDT,1533.72,1533.63,1534.46,1531.99,1,1,1,0.00006,0.00699,-0.00878,-0.0386,0.37701,1.94192,23.62,-0.04792
1678322700000,ETHUSDT,1535.7,1533.72,1535.94,1533.71,0,1,1,0.00129,0.00486,-0.00731,-0.0386,0.26601,1.94192,23.62,-0.04792
1678323000000,ETHUSDT,1536.28,1535.71,1536.53,1534.54,0,1,1,0.00037,0.00437,-0.00674,-0.0386,0.27603,1.94192,23.62,-0.04792
1678323300000,ETHUSDT,1535.85,1536.29,1536.69,1535.31,0,1,1,-0.00028,0.00417,-0.00683,-0.0386,0.49328,1.94192,23.62,-0.04792
1678323600000,ETHUSDT,1533.44,1535.86,1536.29,1533.44,1,1,1,-0.00157,0.00407,-0.00819,-0.0386,0.49582,1.94192,23.62,-0.04792
1678323900000,ETHUSDT,1533.86,1533.46,1533.97,1531.03,1,1,1,0.00027,0.0041,-0.00779,-0.0386,1.36536,1.94192,23.62,-0.04792
1678324200000,ETHUSDT,1536.99,1533.85,1537.12,1532.72,0,1,1,0.00204,0.00422,-0.00558,-0.0386,0.96312,1.94192,23.62,-0.04792
1678324500000,ETHUSDT,1538.65,1536.98,1538.66,1536.69,0,1,1,0.00108,0.00469,-0.00437,-0.0386,0.58344,1.94192,23.62,-0.04792
1678324800000,ETHUSDT,1539.27,1538.66,1539.28,1537.96,0,0,1,0.0004,0.00524,-0.00384,-0.0386,0.78281,1.94192,23.62,-0.04792
1678325100000,ETHUSDT,1538.05,1539.27,1539.61,1537.22,0,0,1,-0.0008,0.00544,-0.0045,-0.0386,0.56652,1.94192,23.62,-0.04792
1678325400000,ETHUSDT,1537.74,1538.06,1539.02,1537,0,0,1,-0.00021,0.00558,-0.00445,-0.0386,0.73453,1.94192,23.62,-0.04792
1678325700000,ETHUSDT,1536.58,1537.75,1538.34,1536.13,1,0,1,-0.00076,0.00538,-0.00494,-0.0386,0.37109,1.94192,23.62,-0.04792
1678326000000,ETHUSDT,1537.41,1536.59,1538.04,1535.76,0,0,1,0.00054,0.00511,-0.00414,-0.0386,0.70416,1.94192,23.62,-0.04792
1678326300000,ETHUSDT,1538.01,1537.4,1538.26,1537.13,0,0,1,0.00039,0.00503,-0.00356,-0.0386,0.61561,1.94192,23.62,-0.04792
1678326600000,ETHUSDT,1538.44,1538.01,1539,1537.97,0,0,1,0.00027,0.00513,-0.00302,-0.0386,0.37372,1.94192,23.62,-0.04792
1678326900000,ETHUSDT,1537.82,1538.45,1538.85,1537.6,0,0,1,-0.00041,0.00496,-0.00323,-0.0386,0.79056,1.94192,23.62,-0.04792
1678327200000,ETHUSDT,1538.83,1537.82,1539,1537.81,0,0,1,0.00065,0.00467,-0.00232,-0.0386,0.50409,1.94192,23.62,-0.04792
1678327500000,ETHUSDT,1539.47,1538.82,1539.55,1538.3,0,0,1,0.00041,0.00488,-0.00171,-0.0386,1.05462,1.94192,23.62,-0.04792
1678327800000,ETHUSDT,1538.83,1539.48,1539.51,1537.82,0,0,1,-0.00042,0.00491,-0.00187,-0.0386,1.3074,1.94192,23.62,-0.04792
1678328100000,ETHUSDT,1541.45,1538.83,1541.46,1538.39,0,0,1,0.0017,0.00552,0.00003,-0.0386,1.63818,1.94192,23.62,-0.04792
1678328400000,ETHUSDT,1542.88,1541.45,1543.63,1541.45,0,0,1,0.00092,0.00598,0.00115,-0.0386,1.4473,1.94192,23.62,-0.04792
1678328700000,ETHUSDT,1544.34,1542.88,1544.99,1542.18,0,0,1,0.00094,0.00663,0.00223,-0.0386,1.84757,1.94192,23.62,-0.04792
1678329000000,ETHUSDT,1542.79,1544.34,1545,1542.09,0,0,1,-0.00101,0.00696,0.00142,-0.0386,0.95115,1.94192,23.62,-0.04792
1678329300000,ETHUSDT,1541.62,1542.79,1542.8,1541.4,0,0,1,-0.00076,0.00706,0.00079,-0.0386,1.23041,1.94192,23.62,-0.04792
1678329600000,ETHUSDT,1542.42,1541.62,1543.09,1541.61,0,0,1,0.00051,0.00715,0.00144,-0.0386,0.44936,1.94192,23.62,-0.04792
1678329900000,ETHUSDT,1542.89,1542.41,1543.17,1542,0,0,1,0.0003,0.00668,0.00181,-0.0386,0.59598,1.94192,23.62,-0.04792
1678330200000,ETHUSDT,1542.83,1542.89,1543.3,1542.72,0,0,1,-0.00004,0.00608,0.0019,-0.0386,0.62746,1.94192,23.62,-0.04792
1678330500000,ETHUSDT,1542.85,1542.82,1543.21,1542.75,0,0,1,0.00001,0.00605,0.00198,-0.0386,0.82921,1.94192,23.62,-0.04792
1678330800000,ETHUSDT,1542.28,1542.84,1543.18,1542.17,1,0,1,-0.00037,0.00609,0.00174,-0.0386,0.9026,1.94192,23.62,-0.04792
1678331100000,ETHUSDT,1543.08,1542.28,1543.08,1542.17,0,0,1,0.00051,0.00624,0.00232,-0.0386,0.70446,1.94192,23.62,-0.04792
1678331400000,ETHUSDT,1540.82,1543.07,1543.3,1540.81,1,0,0,-0.00147,0.00608,0.00098,-0.0386,0.73555,1.94192,23.62,-0.04792
1678331700000,ETHUSDT,1540.46,1540.81,1541.26,1540.06,1,0,0,-0.00024,0.00584,0.00088,-0.0386,0.72496,1.94192,23.62,-0.04792
1678332000000,ETHUSDT,1541.39,1540.46,1541.74,1540.39,1,0,0,0.0006,0.00531,0.00155,-0.0386,0.64954,1.94192,23.62,-0.04792
1678332300000,ETHUSDT,1540.99,1541.38,1541.4,1540.99,1,0,0,-0.00026,0.00488,0.00142,-0.0386,0.48351,1.94192,23.62,-0.04792
1678332600000,ETHUSDT,1542.03,1541,1542.04,1540.99,0,0,0,0.00067,0.00454,0.00216,-0.0386,0.51,1.94192,23.62,-0.04792
1678332900000,ETHUSDT,1543.37,1542.03,1543.75,1542.03,0,0,0,0.00086,0.00434,0.0031,-0.0386,0.71336,1.94192,23.62,-0.04792
1678333200000,ETHUSDT,1542.44,1543.38,1543.82,1542.23,0,0,0,-0.00061,0.00375,0.00262,-0.0386,1.06633,1.94192,23.62,-0.04792
1678333500000,ETHUSDT,1541.17,1542.45,1542.61,1540.61,1,0,0,-0.00083,0.00336,0.00186,-0.0386,1.36989,1.94192,23.62,-0.04792
1678333800000,ETHUSDT,1541.21,1541.17,1541.55,1541.16,1,0,0,0.00002,0.00308,0.00189,-0.0386,0.38005,1.94192,23.62,-0.04792
1678334100000,ETHUSDT,1541.74,1541.21,1541.8,1540.42,0,0,0,0.00034,0.00248,0.0023,-0.0386,0.55767,1.94192,23.62,-0.04792
1678334400000,ETHUSDT,1540.05,1541.74,1541.82,1539.8,1,0,0,-0.0011,0.00272,0.00126,-0.03176,2.3469,0.81472,37.33,-0.04792
1678334700000,ETHUSDT,1539.76,1540.05,1540.06,1539.46,1,0,0,-0.00019,0.00295,0.00094,-0.03176,0.84541,0.81472,37.33,-0.04792
1678335000000,ETHUSDT,1539.99,1539.76,1540,1539.03,1,0,0,0.00014,0.00279,0.00109,-0.03176,1.11947,0.81472,37.33,-0.04792
1678335300000,ETHUSDT,1539.14,1540,1540,1538.74,1,1,0,-0.00056,0.00306,0.00048,-0.03176,1.03698,0.81472,37.33,-0.04792
1678335600000,ETHUSDT,1539.14,1539.15,1539.69,1538.66,1,1,0,0,0.00334,0.00048,-0.03176,0.64193,0.81472,37.33,-0.04792
1678335900000,ETHUSDT,1538.91,1539.14,1539.63,1538.67,1,1,0,-0.00015,0.00356,0.00026,-0.03176,0.72586,0.81472,37.33,-0.04792
1678336200000,ETHUSDT,1539.1,1538.9,1539.72,1538.81,1,1,0,0.00012,0.00363,0.00032,-0.03176,0.53013,0.81472,37.33,-0.04792
1678336500000,ETHUSDT,1538.79,1539.1,1539.57,1538.79,1,1,0,-0.00021,0.00369,0.00012,-0.03176,0.51959,0.81472,37.33,-0.04792
1678336800000,ETHUSDT,1537.61,1538.8,1538.8,1537.57,1,1,0,-0.00077,0.00392,-0.00071,-0.03176,0.94733,0.81472,37.33,-0.04792
1678337100000,ETHUSDT,1537.83,1537.62,1538.13,1537.61,1,1,0,0.00014,0.0041,-0.00057,-0.03176,0.67315,0.81472,37.33,-0.04792
1678337400000,ETHUSDT,1538.68,1537.82,1538.76,1537.82,1,1,0,0.00055,0.0039,-0.00008,-0.03176,0.82563,0.81472,37.33,-0.04792
1678337700000,ETHUSDT,1538.41,1538.68,1538.92,1537.96,1,1,0,-0.00018,0.00401,-0.00032,-0.03176,0.90033,0.81472,37.33,-0.04792
1678338000000,ETHUSDT,1538.57,1538.41,1538.88,1538.01,1,1,0,0.0001,0.00409,-0.00028,-0.03176,1.21736,0.81472,37.33,-0.04792
1678338300000,ETHUSDT,1540,1538.57,1540.18,1538.56,0,1,0,0.00092,0.00401,0.00058,-0.03176,0.92812,0.81472,37.33,-0.04792
1678338600000,ETHUSDT,1540.02,1540.01,1540.16,1539.43,0,1,0,0.00001,0.00396,0.00053,-0.03176,1.39895,0.81472,37.33,-0.04792
1678338900000,ETHUSDT,1538.43,1540.01,1540.02,1538.37,1,1,0,-0.00104,0.00384,-0.00057,-0.03176,0.89467,0.81472,37.33,-0.04792
1678339200000,ETHUSDT,1538.38,1538.43,1538.43,1538.25,1,1,0,-0.00004,0.00328,-0.0006,-0.03176,0.3174,0.81472,37.33,-0.04792
1678339500000,ETHUSDT,1539.68,1538.39,1539.69,1538.28,0,1,0,0.00084,0.0028,0.00024,-0.03176,0.87023,0.81472,37.33,-0.04792
1678339800000,ETHUSDT,1538.98,1539.69,1540.2,1538.82,0,1,0,-0.00046,0.0026,-0.00028,-0.03176,0.5647,0.81472,37.33,-0.04792
1678340100000,ETHUSDT,1538.01,1538.97,1539.26,1537.85,1,1,0,-0.00064,0.00241,-0.00091,-0.03176,1.24935,0.81472,37.33,-0.04792
1678340400000,ETHUSDT,1538.14,1538.01,1538.71,1538,1,1,0,0.00008,0.00193,-0.00089,-0.03176,0.63763,0.81472,37.33,-0.04792
1678340700000,ETHUSDT,1538.9,1538.14,1538.91,1537.76,0,1,0,0.00049,0.00182,-0.00046,-0.03176,0.89269,0.81472,37.33,-0.04792
1678341000000,ETHUSDT,1537.67,1538.91,1538.95,1537.67,1,1,1,-0.0008,0.00186,-0.00126,-0.03176,0.63869,0.81472,37.33,-0.04792
1678341300000,ETHUSDT,1537.76,1537.67,1538.25,1537.34,1,1,1,0.00005,0.00181,-0.0012,-0.03176,1.28641,0.81472,37.33,-0.04792
1678341600000,ETHUSDT,1537.58,1537.77,1538.5,1537.35,1,1,1,-0.00012,0.00189,-0.00138,-0.03176,0.65083,0.81472,37.33,-0.04792
1678341900000,ETHUSDT,1537.29,1537.58,1537.72,1537.28,1,1,1,-0.00019,0.00198,-0.00157,-0.03176,0.4401,0.81472,37.33,-0.04792
1678342200000,ETHUSDT,1538.46,1537.28,1538.68,1537.28,0,1,1,0.00076,0.00198,-0.00088,-0.03176,0.87807,0.81472,37.33,-0.04792
1678342500000,ETHUSDT,1538.74,1538.47,1538.74,1537.78,0,1,1,0.00018,0.00195,-0.00069,-0.03176,0.92375,0.81472,37.33,-0.04792
1678342800000,ETHUSDT,1538.87,1538.74,1539,1538.39,0,1,1,0.00008,0.00195,-0.00061,-0.03176,1.07524,0.81472,37.33,-0.04792
1678343100000,ETHUSDT,1538.59,1538.87,1539.12,1538.58,0,1,1,-0.00019,0.00188,-0.00079,-0.03176,0.84733,0.81472,37.33,-0.04792
1678343400000,ETHUSDT,1536.48,1538.58,1538.79,1536.04,1,1,1,-0.00138,0.00217,-0.00216,-0.03176,1.82069,0.81472,37.33,-0.04792
1678343700000,ETHUSDT,1537.93,1536.48,1537.93,1536.12,0,1,1,0.00094,0.00218,-0.00122,-0.03176,1.61624,0.81472,37.33,-0.04792
1678344000000,ETHUSDT,1539.01,1537.93,1539.02,1537.92,0,1,1,0.0007,0.00221,-0.00052,-0.03176,0.91822,0.81472,37.33,-0.04792
1678344300000,ETHUSDT,1537.97,1539.01,1539.22,1537.97,1,1,1,-0.00068,0.00222,-0.00119,-0.03176,1.21513,0.81472,37.33,-0.04792
1678344600000,ETHUSDT,1538.14,1537.97,1538.35,1537.85,0,1,1,0.00011,0.00202,-0.00108,-0.03176,0.9715,0.81472,37.33,-0.04792
1678344900000,ETHUSDT,1541.01,1538.15,1541.63,1538.14,0,0,1,0.00186,0.00235,0.00072,-0.03176,2.70292,0.81472,37.33,-0.04792
1678345200000,ETHUSDT,1540.43,1541.01,1541.02,1539.7,0,0,1,-0.00038,0.00261,0.00034,-0.03176,0.99421,0.81472,37.33,-0.04792
1678345500000,ETHUSDT,1539.25,1540.42,1540.75,1539.06,0,0,1,-0.00077,0.00263,-0.00043,-0.03176,1.32293,0.81472,37.33,-0.04792
1678345800000,ETHUSDT,1539.56,1539.25,1539.64,1539.24,0,0,1,0.0002,0.00262,-0.00023,-0.03176,1.08486,0.81472,37.33,-0.04792
1678346100000,ETHUSDT,1538.92,1539.55,1540.1,1538.39,0,0,1,-0.00042,0.00261,-0.00058,-0.03176,1.67044,0.81472,37.33,-0.04792
1678346400000,ETHUSDT,1539.27,1538.92,1539.82,1538.7,0,0,1,0.00022,0.00264,-0.00035,-0.03176,1.30679,0.81472,37.33,-0.04792
1678346700000,ETHUSDT,1539.07,1539.28,1540.04,1538.85,1,0,1,-0.00013,0.00263,-0.00041,-0.03176,0.89578,0.81472,37.33,-0.04792
1678347000000,ETHUSDT,1540.01,1539.07,1540.29,1539.07,0,0,1,0.00061,0.00274,0.0002,-0.03176,0.82074,0.81472,37.33,-0.04792
1678347300000,ETHUSDT,1538.22,1540,1540.01,1537.84,1,0,1,-0.00117,0.0027,-0.0009,-0.03176,1.21988,0.81472,37.33,-0.04792
1678347600000,ETHUSDT,1537.87,1538.22,1538.32,1537.15,1,0,1,-0.00023,0.00269,-0.00106,-0.03176,0.85928,0.81472,37.33,-0.04792
1678347900000,ETHUSDT,1538.55,1537.87,1538.97,1537.39,1,0,1,0.00044,0.0026,-0.00056,-0.03176,0.82768,0.81472,37.33,-0.04792
1678348200000,ETHUSDT,1537.03,1538.54,1538.55,1536.31,1,0,1,-0.00099,0.00265,-0.00154,-0.03176,1.252,0.81472,37.33,-0.04792
1678348500000,ETHUSDT,1536.91,1537.03,1537.33,1536.36,1,0,1,-0.00008,0.00284,-0.00156,-0.03176,2.35422,0.81472,37.33,-0.04792
1678348800000,ETHUSDT,1536.35,1536.92,1537,1534.69,1,1,1,-0.00037,0.00311,-0.00186,-0.03376,3.42262,0.54599,33.6,-0.04792
1678349100000,ETHUSDT,1537.86,1536.36,1539.09,1535.12,1,1,1,0.00098,0.00314,-0.00081,-0.03376,3.50582,0.54599,33.6,-0.04792
1678349400000,ETHUSDT,1537.22,1537.86,1538.53,1537.22,1,1,1,-0.00042,0.00321,-0.00116,-0.03376,1.19948,0.54599,33.6,-0.04792
1678349700000,ETHUSDT,1535.94,1537.22,1537.89,1535.87,1,1,1,-0.00084,0.00332,-0.00193,-0.03376,1.0177,0.54599,33.6,-0.04792
1678350000000,ETHUSDT,1534.13,1535.94,1536.27,1534.13,1,1,1,-0.00118,0.00408,-0.00304,-0.03376,1.35898,0.54599,33.6,-0.04792
1678350300000,ETHUSDT,1533.99,1534.14,1535.42,1533.71,1,1,1,-0.0001,0.00468,-0.00307,-0.03376,1.16298,0.54599,33.6,-0.04792
1678350600000,ETHUSDT,1534.82,1533.98,1535.35,1533.15,1,1,1,0.00054,0.005,-0.00246,-0.03376,0.97235,0.54599,33.6,-0.04792
1678350900000,ETHUSDT,1534.66,1534.83,1535.31,1534.26,1,1,1,-0.00011,0.0053,-0.00244,-0.03376,0.6824,0.54599,33.6,-0.04792
1678351200000,ETHUSDT,1532.34,1534.66,1534.67,1531.05,1,1,1,-0.00152,0.0057,-0.00388,-0.03376,1.74636,0.54599,33.6,-0.04792
1678351500000,ETHUSDT,1534.26,1532.35,1535.65,1522.52,1,1,1,0.00125,0.00562,-0.0025,-0.03376,5.50567,0.54599,33.6,-0.04792
1678351800000,ETHUSDT,1532.27,1534.26,1534.38,1531.34,1,1,1,-0.0013,0.00602,-0.00373,-0.03376,1.34972,0.54599,33.6,-0.04792
